,text,pred,label,score,anger,disgust,fear,joy,neutral,sadness,surprise,time
61,"I’ve before thought I was endangered just being lead into the mental health community.  I’ve seen an acupuncturist before and liked mostly the diet I was on and now almost back on a vegan diet although was wondering what foods are good for healing in Chinese medicine. I now know theres a field that knows me very well and listens to me through my hardships.  Although I have my PhD in sociology and am wanting to be part in learning Chinese Medicine, the diet, meridians,  and so on, I also don’t want to any longer feel endangered. Thank you for this video.",2,fear,0.7303642630577087,0.025792783126235008,0.003663009498268366,0.7303642630577087,0.02415788173675537,0.06752461940050125,0.14632226526737213,0.002175085013732314,2022-10-01
62,Human beings need to take care of their environment because their health depends on it - Lixin Huang,4,neutral,0.8560394048690796,0.03498461842536926,0.035997286438941956,0.015083611942827702,0.01147388480603695,0.8560394048690796,0.028866315260529518,0.01755487360060215,2022-10-01
63,Wowwwww!!!!! What an inspirational Woman and Story. Much RESPECT and LOVE sent your way Queen. Mother Earth appreciates the wisdom you share with your fellow human brothers and sisters. Respect and Love must be restored to Mama Earth Gaia whatever you want to call her. She is suffering and so are her babies. We MUST do OUR PART and spread the awareness and LOVE. Lets lead by example my fellow leaders.,6,surprise,0.6427566409111023,0.009586666710674763,0.011402548290789127,0.009883107617497444,0.03435541316866875,0.0967060849070549,0.19530953466892242,0.6427566409111023,2018-12-31
64,"Back in the 1990s  I wanted to take the full TCM course but  I couldn't afford it at the time, I ended up just going to different Libraries and reading up on TCM  there wasnt much informnation on it . I do practice Chi Gong Tai Chi and meditate, acupressure  but  I always wanted to learn the TCM ",2,fear,0.5034530758857727,0.08827098459005356,0.011591844260692596,0.5034530758857727,0.03269826993346214,0.03421454131603241,0.3155255913734436,0.014245719648897648,2022-09-01
65,"Lixin: Thank you for  your inspirational talk! Your life is the great inspiration itself.  Much love!
",3,joy,0.8871207237243652,0.0026024309918284416,0.0005748224211856723,0.0008656647987663746,0.8871207237243652,0.017711946740746498,0.007463301066309214,0.08366112411022186,2013-01-01
66,"Thank you for sharing this! This was a required video to watch for a holistic mind-body healing course. Going to share this with my qigong students, such great mention for this ancient practice.",3,joy,0.759143590927124,0.006474141031503677,0.002767208032310009,0.0016003375640138984,0.759143590927124,0.1290130913257599,0.0032112172339111567,0.09779049456119537,2021-12-30
67,She speaks with such wisdom and calmness ,4,neutral,0.8394358158111572,0.018829109147191048,0.05682240054011345,0.009177139028906822,0.0613357275724411,0.8394358158111572,0.010795102454721928,0.003604623256251216,2020-12-30
68,An enlightening and inspiring lecture.....Traditional Chinese Medicine originated from the ingenuity of numerous ancient Chinese great minds and the following researchers....,3,joy,0.845304012298584,0.0050349729135632515,0.00519063975661993,0.00573830446228385,0.845304012298584,0.09234161674976349,0.01224351953715086,0.03414689376950264,2016-01-01
69,Very interesting.  We need to respect our ancestors for their intimate ancient knowledge of themselves and the world.,4,neutral,0.7002937197685242,0.034190159291028976,0.1914927065372467,0.026804110035300255,0.009219209663569927,0.7002937197685242,0.010173029266297817,0.027826979756355286,2019-12-31
70,"I'd love to see the follow-up to this lecture. It's excellent, and regulation and compliance along with cultural beliefs and geopolitics is soooooo complex.",3,joy,0.899570643901825,0.0016812591347843409,0.0030459589324891567,0.0006818085676059127,0.899570643901825,0.0768587738275528,0.005553293041884899,0.012608270160853863,2021-12-30
71,Great information that world needs to know. Excellent presentation.,4,neutral,0.7797191143035889,0.006835997104644775,0.018099702894687653,0.0027506016194820404,0.16876459121704102,0.7797191143035889,0.006629394367337227,0.017200637608766556,2020-12-30
72,"Disclaimer for those who haven't tried Chinese medicine: it doesn't have instantaneous effects and it will take a while for the benefits to show, so follow your medication schedules and everything should be better eventually. Take care!",4,neutral,0.9559189081192017,0.008451447822153568,0.004608363378793001,0.004370478447526693,0.004389595706015825,0.9559189081192017,0.01051804143935442,0.01174318976700306,2022-06-03
73,Amazing how so many say it's bullshit that have never tried it. I had terrible asthma attacks 2 years ago after I quit smoking.I didn't have an inhaler prescribed though as the doctors initially underestimated how serious the issue was at the time. I was taught the lung meridians and other acupressure points and I massaged them immediately when the attacks would set on and they would dissipate rapidly. It saved my life. If I hadn't known acupressure and very basic herbology I might not be alive.,6,surprise,0.5361583828926086,0.03446550294756889,0.07958153635263443,0.25414806604385376,0.002874133875593543,0.061858199536800385,0.030914198607206345,0.5361583828926086,2016-12-31
74,That’s So True Queen ,4,neutral,0.9181185364723206,0.019680261611938477,0.021931981667876244,0.01836133375763893,0.012826160527765751,0.9181185364723206,0.0037297913804650307,0.005352005362510681,2022-02-03
75,This video is very interesting. Thank you so much!,3,joy,0.8398622870445251,0.004220674280077219,0.002708406187593937,0.0020747375674545765,0.8398622870445251,0.05721705034375191,0.00313519686460495,0.09078166633844376,2018-12-31
76,"Thank you, I learned so much.",3,joy,0.8479745984077454,0.006420687306672335,0.003213525051251054,0.001323533826507628,0.8479745984077454,0.10564572364091873,0.0036158100701868534,0.03180616348981857,2022-08-02
77,"I believe I would have been in a nursing home by now if I had not learned medical qi gong with BIGU and special abiities to heal myself.  QinWay System GI Gond, still a spot left in the last retreat before she retires. COming to USA this Sept, 2021. Life changing transformation possible and guaranteed if you following what was learned in this seminar",4,neutral,0.49942079186439514,0.007654814049601555,0.00372527027502656,0.05307702347636223,0.020440340042114258,0.49942079186439514,0.09083223342895508,0.3248494565486908,2021-12-30
78,I enjoyed your presentation. Thank you.,3,joy,0.9841884970664978,0.0013274172088131309,0.0018597126472741365,0.00028675858629867435,0.9841884970664978,0.006884078029543161,0.001284044235944748,0.004169525112956762,2016-12-31
79,"Struggled my whole life with candida , sick of living like this and going to try TCM , great presentation and thank you ",2,fear,0.7607840299606323,0.056034624576568604,0.0016459901817142963,0.7607840299606323,0.03840402513742447,0.010357916355133057,0.12170466780662537,0.011068646796047688,2019-12-31
80,"I must say she’s really a good host and ambassador. The pace, the eye contact, the pleasant vibes, the way to tell a narrative in short and interesting form.....",3,joy,0.7615373730659485,0.0033495095558464527,0.013910830020904541,0.0009509715018793941,0.7615373730659485,0.20495888590812683,0.004837282933294773,0.010455031879246235,2020-12-30
81,She is awesome and I truly enjoyed her segment on this. I appreciate her time and introduction for people like myself. I am highly interested in Chinese medicine for myself so this was such a great start. I wish she had her own channel because I know there are so much to cover. Great video I really enjoyed!,3,joy,0.9364566206932068,0.001471020863391459,0.0013112400192767382,0.0006085370550863445,0.9364566206932068,0.022314447909593582,0.0036478310357779264,0.03419026359915733,2021-12-30
82,Wow! This lady is so beautiful and knowledgeable and such a natural on camera. Miss Lady should have her own YouTube channel to share her wisdom. I would love to be her student and learn about TCM.,6,surprise,0.9470097422599792,0.003702002577483654,0.00413009338080883,0.0036319547798484564,0.016620352864265442,0.022655237466096878,0.0022505884990096092,0.9470097422599792,2019-12-31
83,"I love this. As a chef, I am trying to branch out into medicinal cooking. This is so helpful and it's nice that they now have a substitute for shark fin.",3,joy,0.8974870443344116,0.002862623194232583,0.016093812882900238,0.0009685660479590297,0.8974870443344116,0.07297451794147491,0.003132750978693366,0.006480662152171135,2021-12-30
84,I could listen to her speak for hours!,6,surprise,0.4986920952796936,0.15607474744319916,0.1669120043516159,0.016263553872704506,0.10553739219903946,0.04214974120259285,0.014370506629347801,0.4986920952796936,2019-12-31
85,She is so awesome. This is my first day of learning about Chinese medicine. Her English is so good. I also love the packaging of the more modern Chinese medicine,3,joy,0.752596914768219,0.0029460275545716286,0.007822670042514801,0.002142441924661398,0.752596914768219,0.15404905378818512,0.0037726156879216433,0.07667027413845062,2020-12-30
86,I found this very interesting and informative. I’ve just started going to an acupuncturist for my lower spine who also deals with herbs. I have great respect for this ancient healing.,4,neutral,0.7384378910064697,0.0044989134185016155,0.055747345089912415,0.00629483861848712,0.11379677057266235,0.7384378910064697,0.010041572153568268,0.07118268311023712,2020-12-30
87,Wow this was amazing! Brought tears of joy! ,3,joy,0.4927614629268646,0.013885964639484882,0.002851094352081418,0.02087918482720852,0.4927614629268646,0.021305833011865616,0.0039716120809316635,0.44434481859207153,2020-12-30
88,She just gave us 2 years of schooling in 10 mins. Thank you!!,3,joy,0.5224840641021729,0.019207611680030823,0.0041992804035544395,0.0017011255258694291,0.5224840641021729,0.09963052719831467,0.007629424333572388,0.345147967338562,2022-10-31
89,"Was always interested in TCM but can never find any good resources to learn it online for free, like what they'd teach you in this store. Although I don't believe in a lot of what TCM offers for its foundational working such as the existence of Chi, I do believe that the 1000s of year of research into various herbs and spices and their combination / application can remedy all kinds of diseases and disorders with little to no side effect that modern medicine doesn't offer. The application and knowledge really needs to be combined into modern medicine so that instead of relying solely on extremely expensive synthetic drugs, more research can be put into TCM with a combination of modern medical practices and some drugs.",4,neutral,0.931527853012085,0.007061616517603397,0.006730897817760706,0.0032490971498191357,0.010012240149080753,0.931527853012085,0.009968692436814308,0.03144965320825577,2020-12-30
90,She’s so informative and passionate about TCM! I loved the video ,3,joy,0.5302097797393799,0.02001109905540943,0.025304188951849937,0.013197420164942741,0.5302097797393799,0.39005908370018005,0.004452645778656006,0.016765741631388664,2022-11-30
91,"Excellent introduction to Chinese medicine, and she is a very easy to follow presenter. Really like her presentation.",3,joy,0.9316173195838928,0.0016609387239441276,0.0032617771066725254,0.0011078178649768233,0.9316173195838928,0.03181026130914688,0.0027855029329657555,0.02775638736784458,2020-12-30
92,"I appreciate this medicine, primarily bc of the symbiotic relationship with nature. We need so much more of this in the western world.",3,joy,0.8610895276069641,0.00556311197578907,0.006239180453121662,0.0004632571944966912,0.8610895276069641,0.08745694905519485,0.00673055462539196,0.032457392662763596,2022-10-31
93,I hope she can explain all the stuff that she is selling and provide a site that we can buy it. thank you for your education about Chinese herbs!,3,joy,0.6741531491279602,0.020742172375321388,0.003165755420923233,0.001221735728904605,0.6741531491279602,0.19133658707141876,0.006776187103241682,0.1026044562458992,2022-07-03
94,"This is educational for me as first TCM user, I have frozen shoulder and neck pain for 5 years now and recently was introduced to TCM especially acupuncture and it helped me a lot and looking forward to taking the powder form of the treatment. The taste of the powder medicine is really awful but I’m positive and hopeful that in 7 days time it will cure my illness…",1,disgust,0.7759121060371399,0.0100465789437294,0.7759121060371399,0.1015179231762886,0.03289437294006348,0.04426136985421181,0.03224151208996773,0.0031260554678738117,2022-04-04
95,Full of positive vibes with a cheerful smile ,3,joy,0.9767026901245117,0.003955069929361343,0.0036410067696124315,0.001532863941974938,0.9767026901245117,0.0103873610496521,0.0029336432926356792,0.0008473344496451318,2021-12-30
96,"The whole philosophy and attitude behind Chinese medicine is very interesting. Yin, Yang, Heat, Metal and Wood Elements, Balance. It’s extremely health conscious and the people who follow it are very into welbeing. It’s a very different image of Asia being polluted in the air and unhealthy. The Medicinal aspect of Chinese culture is quite health conscious. It’s a very fascinating contrast. I always walked past these stores as a kid but never really delved into the field and studied it, and this video was very educational. Especially with Singaporean English, its so helpful, because English is my first language so its just much easier for me to understand, and accessible. ",4,neutral,0.8022733330726624,0.010679184459149837,0.14193716645240784,0.004018035251647234,0.02500205487012863,0.8022733330726624,0.0056449235416948795,0.010445327498018742,2022-10-31
97,Good informative video on TCM. Hope to see more educational video on different Traditional Chinese Herbs and their medicinal property. Thank you!,3,joy,0.8035719394683838,0.0037808180786669254,0.004202080424875021,0.0013213158817961812,0.8035719394683838,0.14326395094394684,0.004392590839415789,0.03946724534034729,2020-12-30
98,Please do more videos to educate us on various aspects of TCM. It will help boost our confidence to TCM medications. Many thanks,4,neutral,0.8735759854316711,0.006068251561373472,0.005388919729739428,0.006067904178053141,0.09285873919725418,0.8735759854316711,0.004488488659262657,0.011551689356565475,2019-12-31
